35,女,高中,是,3,30.614370:104.122403,12,女,小学,是,3,30.639600:104.064329
34,男,本科,是,5,30.627180:104.216678,15,男,小学,是,3,30.637559:104.217038
36,男,大专,是,3,30.707869:104.057030,10,男,高中,是,3,30.682813:104.063483
23,女,研究生,否,4,30.617741:104.199618,10,女,小学,是,3,30.681513:104.196228
26,男,研究生,是,4,30.639207:104.145010,15,男,未上学,是,3,30.716816:104.237306
22,男,高中,否,5,30.560459:104.023791,16,男,小学,否,5,30.626285:104.162916
36,女,本科,是,5,30.656330:104.188143,16,男,高中,否,4,30.673731:104.111576
31,女,本科,是,5,30.701922:104.099876,11,女,初中,否,3,30.624564:104.201683
30,女,大专,是,3,30.612291:104.129805,17,女,小学,否,5,30.618659:104.198802
33,女,大专,否,4,30.594097:104.141814,14,女,未上学,是,5,30.704639:104.102943
26,女,本科,是,4,30.638828:104.126708,12,女,高中,否,5,30.661028:104.044237
39,男,大专,否,5,30.584615:104.060300,10,女,高中,否,5,30.565196:104.202138
33,女,本科,是,5,30.695856:104.099495,14,男,初中,否,4,30.611000:104.217183
33,男,本科,否,3,30.632946:104.113812,12,男,初中,是,3,30.641053:104.099710
25,女,本科,是,3,30.645805:104.218139,18,女,小学,是,4,30.662608:104.161425
36,男,大专,是,4,30.596895:104.191117,12,男,高中,是,5,30.620475:104.113477
28,男,本科,是,3,30.650395:104.069919,12,男,高中,否,5,30.555155:104.091745
24,男,大专,否,3,30.668782:104.154736,15,女,高中,否,5,30.565867:104.054501
30,女,本科,否,4,30.565613:104.043771,11,男,小学,是,5,30.629912:104.178431
34,女,本科,否,3,30.579297:104.103961,13,男,高中,是,4,30.613752:104.234163
34,女,研究生,是,4,30.598188:104.129704,17,女,小学,是,4,30.704120:104.079023
33,女,本科,是,5,30.599435:104.130613,17,男,初中,是,5,30.619510:104.041386
37,男,本科,否,4,30.645030:104.155772,13,女,初中,否,4,30.684629:104.167813
30,女,本科,是,4,30.717093:104.143940,10,男,小学,是,4,30.649297:104.234966
34,女,大专,是,4,30.669354:104.095110,11,女,小学,是,3,30.678404:104.078917
23,女,研究生,否,3,30.710850:104.075236,16,男,初中,否,4,30.566278:104.124961
25,女,本科,是,3,30.658303:104.113933,13,女,小学,否,4,30.710357:104.077156
32,女,本科,是,4,30.646579:104.054684,11,女,小学,是,3,30.594064:104.121902
40,女,本科,否,5,30.711669:104.120678,17,男,高中,否,4,30.701172:104.134761
32,女,研究生,否,3,30.556962:104.182087,12,女,初中,是,3,30.712124:104.182676
25,女,研究生,是,4,30.690055:104.107182,11,女,高中,是,4,30.646744:104.090411
35,女,高中,是,3,30.614370:104.122403,10,男,初中,是,5,30.713006:104.139371
39,女,本科,否,3,30.647053:104.223112,14,女,高中,否,4,30.624274:104.050482
32,女,大专,否,5,30.601978:104.217522,13,女,小学,否,5,30.666811:104.213531
24,女,本科,是,3,30.712365:104.133927,11,女,小学,是,5,30.696415:104.028032
34,男,本科,是,5,30.627180:104.216678,12,男,初中,是,3,30.678034:104.033592
33,女,大专,否,3,30.683785:104.020889,15,男,高中,是,5,30.560322:104.071674
30,女,本科,否,4,30.565613:104.043771,16,女,小学,否,5,30.560813:104.136927
32,男,大专,否,3,30.624943:104.224190,16,女,高中,是,4,30.652149:104.229555
31,女,本科,否,4,30.663728:104.207876,14,男,小学,否,3,30.712902:104.055593
26,男,研究生,是,4,30.639207:104.145010,18,男,高中,是,3,30.582994:104.109490
23,男,高中,否,5,30.599977:104.155632,13,女,小学,是,4,30.589796:104.235676
31,女,本科,否,4,30.608839:104.205406,12,女,初中,否,5,30.584245:104.142341
24,男,本科,是,4,30.663796:104.037521,13,男,初中,是,4,30.561703:104.101989
34,男,本科,是,3,30.710018:104.215360,17,男,初中,是,5,30.636522:104.237365
30,女,本科,否,5,30.622557:104.223302,10,男,高中,是,5,30.585541:104.079701
28,男,本科,否,3,30.645181:104.211608,16,男,初中,否,5,30.575951:104.138683
39,女,研究生,是,5,30.677652:104.059089,11,男,高中,否,4,30.603342:104.166461
31,男,大专,是,4,30.555161:104.118189,16,男,高中,是,4,30.654453:104.119042
29,女,研究生,否,4,30.596999:104.127150,18,女,未上学,是,3,30.644410:104.133469
35,男,大专,是,3,30.671527:104.157203,14,男,小学,是,5,30.688834:104.129520
31,男,本科,否,3,30.652329:104.214864,10,女,高中,是,5,30.660398:104.111729
40,男,本科,否,5,30.562938:104.153171,11,男,初中,否,5,30.627652:104.158633
39,女,大专,否,4,30.569424:104.155391,12,女,小学,是,5,30.663055:104.044136
38,女,大专,否,3,30.610597:104.165456,11,男,初中,否,4,30.705710:104.127922
24,女,大专,否,4,30.585409:104.202523,15,女,小学,否,5,30.621538:104.073781
35,男,本科,否,4,30.659425:104.098795,18,男,小学,是,3,30.657606:104.150512
37,男,本科,是,3,30.560424:104.229148,16,男,高中,否,3,30.668806:104.160215
40,男,本科,是,5,30.647069:104.048736,14,男,小学,否,5,30.706886:104.092498
40,女,高中,否,3,30.649893:104.128935,15,男,小学,是,5,30.626837:104.229271
34,男,研究生,否,5,30.699328:104.140182,12,女,小学,是,3,30.641508:104.069086
34,男,本科,是,5,30.627180:104.216678,16,女,高中,否,5,30.676531:104.120648
30,女,大专,是,4,30.674762:104.094680,13,男,初中,否,4,30.661436:104.026722
39,男,本科,是,3,30.597200:104.186181,11,男,高中,是,3,30.559342:104.214553
38,女,本科,是,4,30.564608:104.176125,11,女,小学,是,5,30.594394:104.040897
34,男,本科,否,3,30.583998:104.037849,14,男,初中,否,3,30.710678:104.118078
35,男,本科,是,5,30.618925:104.039789,13,女,未上学,否,3,30.630863:104.143720
38,男,高中,是,3,30.618441:104.105668,16,女,高中,否,3,30.706279:104.213243
26,女,高中,是,3,30.715278:104.040334,17,男,未上学,是,3,30.591162:104.112282
37,男,大专,否,4,30.665290:104.022903,16,男,小学,否,5,30.672773:104.200497
23,女,研究生,是,5,30.674763:104.111251,12,女,初中,是,3,30.590137:104.139024
33,男,大专,否,5,30.582840:104.090998,18,女,小学,是,5,30.560324:104.200317
22,男,研究生,是,3,30.642757:104.077979,18,女,未上学,是,4,30.562780:104.102943
33,女,研究生,是,4,30.585407:104.112466,18,女,初中,否,4,30.705803:104.056928
40,女,大专,是,3,30.636639:104.087344,18,女,小学,否,4,30.608264:104.018366
25,女,大专,否,4,30.644158:104.086979,10,男,小学,否,4,30.632379:104.032361
22,女,大专,是,5,30.610376:104.136601,18,女,高中,是,5,30.678504:104.109592
36,男,大专,是,4,30.564331:104.021293,14,男,高中,否,3,30.650650:104.020881
34,男,本科,是,3,30.580219:104.049100,14,女,初中,否,3,30.715008:104.134755
32,女,大专,是,5,30.630968:104.064501,13,男,高中,是,5,30.675336:104.222140
34,女,研究生,是,4,30.598188:104.129704,13,女,高中,否,4,30.680715:104.037611
38,男,大专,是,4,30.676545:104.052230,12,男,小学,否,4,30.674821:104.158167
34,女,本科,是,5,30.568761:104.056785,18,男,小学,否,3,30.604372:104.148703
28,男,本科,是,3,30.650395:104.069919,17,男,小学,否,4,30.694502:104.126127
23,男,本科,否,4,30.664372:104.067837,18,女,小学,否,5,30.585045:104.217420
34,男,高中,是,5,30.582461:104.067437,11,女,小学,否,4,30.606509:104.109106
34,男,高中,是,5,30.572298:104.176391,10,男,小学,否,5,30.575033:104.056134
35,男,本科,是,5,30.631389:104.087420,13,女,小学,否,4,30.573457:104.162661
32,女,大专,是,5,30.639036:104.142351,16,女,初中,是,4,30.715132:104.105982
36,女,本科,是,5,30.637345:104.160060,15,女,高中,否,4,30.647888:104.218088
35,男,大专,否,5,30.661997:104.131436,11,女,高中,否,3,30.702602:104.022752
28,女,大专,是,4,30.644451:104.032635,16,女,初中,是,5,30.581873:104.196804
26,女,本科,否,4,30.643176:104.223173,14,女,小学,否,5,30.614772:104.180040
24,男,研究生,否,4,30.672011:104.110236,16,女,小学,是,4,30.632935:104.137400
33,男,本科,否,5,30.646450:104.057602,15,男,小学,否,4,30.603971:104.087547
36,男,本科,是,5,30.599405:104.217722,14,男,高中,否,4,30.701000:104.073664
22,男,本科,是,5,30.631284:104.171928,12,男,小学,是,3,30.567995:104.092660
39,女,大专,否,5,30.645693:104.145589,18,女,高中,是,4,30.627862:104.142312
27,女,本科,是,3,30.580938:104.110702,17,女,未上学,否,4,30.613894:104.189559
34,男,高中,是,5,30.582461:104.067437,10,女,高中,是,3,30.615761:104.178414
36,女,大专,否,3,30.567404:104.136828,11,男,初中,否,5,30.596632:104.030022
22,女,大专,否,5,30.618714:104.075293,10,女,小学,否,4,30.644409:104.092605
27,男,本科,否,4,30.672700:104.203804,14,女,高中,否,3,30.557950:104.069675
37,女,本科,是,5,30.702111:104.134549,18,女,小学,否,3,30.561961:104.031825
35,女,本科,是,5,30.565064:104.150815,17,女,未上学,否,5,30.681994:104.208203
32,男,大专,是,3,30.599284:104.026326,12,男,小学,否,3,30.624153:104.175817
37,女,大专,否,3,30.580478:104.171435,12,男,未上学,是,4,30.625527:104.127795
40,女,研究生,否,3,30.637931:104.237180,12,女,小学,是,4,30.670208:104.145250
29,女,研究生,否,4,30.596999:104.127150,16,男,高中,是,5,30.642276:104.226013
28,男,高中,否,3,30.599875:104.158678,15,女,初中,是,5,30.701481:104.162184
37,女,本科,否,4,30.698557:104.157702,14,女,未上学,是,5,30.652336:104.034527
31,女,本科,否,4,30.608839:104.205406,10,女,高中,是,5,30.661712:104.126973
23,女,本科,是,4,30.560875:104.135498,10,男,初中,是,5,30.564727:104.104706
23,女,研究生,否,3,30.710850:104.075236,15,男,小学,否,4,30.702202:104.145578
22,男,本科,是,5,30.709155:104.043967,14,男,初中,是,4,30.658592:104.084324
38,女,本科,否,4,30.618990:104.139099,13,男,高中,否,5,30.679150:104.222888
28,男,大专,否,4,30.610559:104.042451,13,女,高中,是,4,30.557212:104.024980
25,男,本科,否,3,30.608899:104.142034,10,男,小学,否,4,30.679558:104.181447
34,女,本科,是,5,30.568761:104.056785,15,男,未上学,是,4,30.619273:104.078229
34,男,大专,是,4,30.572192:104.079445,18,女,小学,是,5,30.640056:104.069998
39,男,本科,是,3,30.597200:104.186181,15,女,小学,否,4,30.632184:104.125669
30,女,本科,是,3,30.566007:104.182956,10,女,高中,是,4,30.630526:104.237244
26,男,本科,是,5,30.641031:104.030963,18,女,高中,否,3,30.694567:104.169760
26,女,大专,否,3,30.579914:104.116583,17,男,初中,是,4,30.567310:104.174278
39,男,高中,是,5,30.659800:104.210111,16,男,高中,否,5,30.690765:104.105519
34,男,本科,是,4,30.687255:104.116337,11,女,小学,否,4,30.577142:104.192526
39,女,高中,否,3,30.659265:104.215223,15,男,小学,是,4,30.587385:104.063618
26,男,研究生,否,4,30.554996:104.228920,16,女,未上学,否,3,30.631641:104.060351
31,女,本科,否,3,30.581426:104.044603,18,男,高中,是,5,30.602739:104.086206
22,女,大专,否,5,30.625808:104.215089,17,女,高中,否,4,30.618577:104.018894
23,男,研究生,否,4,30.580785:104.073751,17,男,高中,否,3,30.654479:104.179902
32,男,大专,是,3,30.610323:104.052528,17,男,小学,是,3,30.669503:104.113413
28,女,本科,否,5,30.584732:104.113238,13,女,高中,是,3,30.589921:104.090245
31,男,本科,否,3,30.652329:104.214864,16,男,小学,否,4,30.690693:104.028748
35,男,本科,否,4,30.659425:104.098795,13,男,小学,是,5,30.657933:104.171558
40,女,研究生,否,5,30.699998:104.104871,14,女,高中,是,4,30.560355:104.221060
36,男,本科,是,5,30.599405:104.217722,12,女,初中,是,3,30.680745:104.180445
26,女,本科,否,4,30.636514:104.215443,15,女,初中,是,5,30.655079:104.031615
39,男,本科,是,3,30.694780:104.082008,17,女,小学,是,4,30.575944:104.233993
33,男,本科,否,3,30.648337:104.192580,14,女,高中,是,5,30.715627:104.226840
28,男,大专,是,5,30.700252:104.143876,17,女,初中,是,5,30.659195:104.207214
22,女,本科,否,4,30.655373:104.112557,15,女,小学,否,3,30.709232:104.023552
35,男,大专,是,5,30.681767:104.232072,13,女,未上学,否,4,30.602523:104.020946
32,女,大专,否,5,30.601978:104.217522,10,女,高中,否,3,30.612594:104.095828
26,女,本科,是,4,30.644426:104.230873,13,女,高中,是,4,30.645173:104.202487
28,女,本科,否,4,30.696571:104.039228,14,男,小学,否,4,30.637245:104.093347
24,男,大专,否,3,30.625856:104.132023,16,女,初中,否,3,30.574169:104.082693
32,男,本科,否,4,30.631312:104.078326,12,女,小学,是,3,30.653596:104.167693
34,男,本科,是,3,30.710018:104.215360,11,男,高中,是,3,30.637581:104.050054
34,男,本科,是,4,30.669655:104.151079,10,男,高中,否,5,30.639753:104.111081
25,女,研究生,是,4,30.690055:104.107182,16,女,未上学,否,5,30.564022:104.094883
22,男,本科,是,5,30.631284:104.171928,15,男,小学,否,4,30.704563:104.132649
22,女,大专,是,5,30.610376:104.136601,16,男,高中,否,3,30.622512:104.170519
25,女,本科,否,5,30.641164:104.193954,16,男,初中,是,5,30.680122:104.035342
32,男,大专,是,3,30.610323:104.052528,16,女,未上学,是,5,30.716989:104.202220
35,男,本科,是,5,30.631389:104.087420,10,男,小学,否,5,30.657694:104.114133
35,女,本科,否,4,30.596964:104.206337,16,男,小学,是,3,30.584690:104.076054
31,女,研究生,是,4,30.715460:104.179157,17,女,小学,否,4,30.619347:104.199291
40,女,研究生,否,5,30.690697:104.224703,11,女,初中,否,3,30.673717:104.218817
22,女,大专,是,5,30.692150:104.065941,15,男,高中,否,3,30.635916:104.094110
38,女,大专,否,3,30.610597:104.165456,11,女,小学,是,5,30.596952:104.094990
39,女,研究生,是,5,30.677652:104.059089,14,女,初中,否,5,30.677497:104.121587
27,男,本科,是,5,30.597609:104.102650,15,女,高中,否,5,30.673678:104.187030
36,女,本科,是,4,30.562148:104.151943,15,男,未上学,否,4,30.571303:104.038043
23,男,研究生,否,4,30.580785:104.073751,15,男,初中,否,3,30.692802:104.230840
27,女,大专,否,4,30.661191:104.023931,10,男,高中,否,5,30.692951:104.198315
23,女,本科,是,3,30.708804:104.188283,10,男,小学,否,5,30.631532:104.066286
31,男,大专,否,4,30.625515:104.183020,15,女,小学,否,5,30.591824:104.100393
36,男,本科,否,3,30.603001:104.213727,15,女,小学,是,4,30.587142:104.064603
32,女,本科,是,5,30.666990:104.034395,12,男,小学,是,3,30.587470:104.213839
40,女,本科,否,5,30.711669:104.120678,13,男,小学,是,5,30.657537:104.019639
24,男,研究生,否,4,30.672011:104.110236,11,男,初中,是,5,30.616271:104.188746
38,男,高中,否,4,30.706583:104.032387,17,男,未上学,否,4,30.693259:104.089296
35,男,高中,否,3,30.672420:104.233108,16,女,高中,是,4,30.591880:104.152214
32,女,本科,是,3,30.659719:104.224253,15,女,小学,否,4,30.570137:104.097852
34,男,本科,否,3,30.583998:104.037849,14,女,高中,否,4,30.595368:104.037193
22,男,高中,否,5,30.560459:104.023791,16,女,高中,否,3,30.598809:104.196103
32,女,本科,否,5,30.700413:104.031599,13,女,小学,是,5,30.565427:104.104085
39,男,高中,是,3,30.637787:104.172121,13,女,小学,是,4,30.658963:104.164133
22,男,大专,是,5,30.577182:104.176956,11,男,初中,是,5,30.716391:104.177384
29,男,本科,是,4,30.609381:104.138435,14,男,未上学,是,3,30.665247:104.059455
35,男,本科,是,3,30.689142:104.209079,17,女,小学,否,3,30.619695:104.065428
33,女,大专,否,3,30.683785:104.020889,13,女,初中,是,4,30.622719:104.104784
34,男,本科,是,4,30.687255:104.116337,16,女,初中,是,3,30.632974:104.134660
33,女,高中,否,5,30.644682:104.054272,15,女,初中,是,4,30.613708:104.049466
36,男,大专,是,4,30.564331:104.021293,16,男,初中,是,4,30.634006:104.045666
24,男,本科,是,5,30.587937:104.026856,11,女,高中,是,5,30.713768:104.105371
38,女,本科,否,3,30.602331:104.132191,12,女,初中,是,4,30.648119:104.126374
28,男,本科,否,5,30.657037:104.177555,12,男,小学,是,5,30.715217:104.169802
31,男,高中,否,3,30.600446:104.151983,10,女,初中,是,4,30.566516:104.091268
26,男,本科,否,5,30.663101:104.185517,16,男,小学,是,4,30.618033:104.050557
27,男,大专,是,5,30.611558:104.062593,17,女,高中,是,5,30.708816:104.170383
34,男,本科,是,4,30.669655:104.151079,11,女,初中,否,4,30.714367:104.185596
38,男,本科,否,5,30.662857:104.184506,16,男,小学,否,3,30.649263:104.213709
31,女,大专,否,3,30.646195:104.149657,13,男,高中,是,5,30.593129:104.125429
33,女,大专,否,3,30.683785:104.020889,18,女,小学,是,4,30.581491:104.044918
40,男,大专,否,3,30.693955:104.190478,12,男,小学,是,5,30.640589:104.187145
35,男,大专,否,5,30.661997:104.131436,15,男,高中,否,5,30.572353:104.073827
39,女,研究生,是,5,30.677652:104.059089,12,男,高中,是,3,30.645503:104.202575
40,女,研究生,是,3,30.603959:104.038792,12,女,小学,否,4,30.586119:104.229366
31,女,本科,否,3,30.581426:104.044603,14,女,初中,否,4,30.560694:104.066655
28,女,本科,是,3,30.702737:104.188401,13,男,小学,否,4,30.594152:104.097307
39,男,本科,是,3,30.694780:104.082008,14,女,小学,是,5,30.662481:104.042088
34,女,本科,是,5,30.613966:104.138209,14,男,初中,否,3,30.655000:104.034037
39,女,大专,否,4,30.569424:104.155391,14,女,小学,否,3,30.611443:104.042980
40,女,研究生,否,5,30.699998:104.104871,15,男,高中,否,5,30.680876:104.063869
29,女,研究生,是,5,30.572316:104.126588,17,男,初中,是,4,30.631002:104.231519
32,女,大专,否,3,30.677476:104.054013,16,男,初中,是,5,30.608719:104.097669
32,男,大专,否,3,30.629339:104.136438,14,男,高中,是,4,30.655835:104.163486
37,女,大专,否,5,30.692798:104.205548,16,女,初中,否,3,30.564925:104.075129
32,女,大专,是,5,30.630968:104.064501,14,女,未上学,否,4,30.620756:104.023646
35,男,高中,否,3,30.672420:104.233108,12,男,未上学,否,3,30.633310:104.027958
27,男,本科,否,4,30.672700:104.203804,13,男,初中,是,5,30.645917:104.190774
24,女,本科,是,4,30.708309:104.173536,12,男,高中,是,3,30.592740:104.176201
39,男,本科,是,3,30.597200:104.186181,18,女,初中,是,4,30.583432:104.062252
39,女,高中,否,3,30.659265:104.215223,14,女,初中,是,5,30.680436:104.060247
22,女,本科,是,3,30.622668:104.223430,18,女,初中,否,3,30.646378:104.026473
40,女,本科,是,5,30.689683:104.061352,13,男,初中,是,3,30.634701:104.028994
28,女,大专,是,4,30.690623:104.156394,12,女,初中,是,5,30.598471:104.084637
28,男,大专,否,4,30.610559:104.042451,11,女,初中,否,5,30.681472:104.150059
31,男,高中,是,3,30.631429:104.089073,13,男,未上学,是,5,30.650169:104.146928
32,男,大专,是,5,30.703589:104.051757,10,男,高中,否,5,30.555819:104.038677
38,男,高中,是,3,30.676379:104.225819,16,女,高中,是,4,30.630783:104.040637
25,女,本科,是,3,30.645805:104.218139,11,女,未上学,是,5,30.659874:104.087081
28,女,本科,否,3,30.557198:104.023791,10,女,小学,否,4,30.625603:104.121016
40,女,高中,否,3,30.649893:104.128935,14,男,高中,否,5,30.664226:104.140645
23,女,高中,否,3,30.709285:104.051797,13,男,初中,是,3,30.634596:104.052033
23,男,研究生,是,3,30.589608:104.043395,18,男,初中,否,5,30.672520:104.017903
29,男,大专,否,4,30.602172:104.057572,17,女,小学,是,4,30.655743:104.108456
22,男,大专,否,4,30.555295:104.197057,13,女,高中,否,3,30.661505:104.133367
27,男,大专,否,4,30.657378:104.164636,11,女,未上学,否,3,30.671867:104.179059
26,女,大专,否,3,30.579914:104.116583,14,女,小学,是,5,30.592834:104.182852
30,男,大专,否,4,30.648002:104.219774,18,男,初中,是,5,30.573728:104.211639
40,女,研究生,否,5,30.690697:104.224703,12,男,小学,是,3,30.617652:104.195535
31,男,本科,是,5,30.604057:104.224520,14,女,高中,是,5,30.666052:104.126697
27,女,本科,是,3,30.580938:104.110702,13,男,小学,是,4,30.652632:104.099128
23,女,本科,是,4,30.622205:104.134848,15,女,未上学,否,3,30.565395:104.229665
38,男,研究生,否,4,30.712141:104.023737,10,女,高中,否,4,30.642047:104.105407
38,女,本科,否,4,30.618990:104.139099,11,男,未上学,是,4,30.642864:104.169269
33,女,高中,否,4,30.602885:104.084649,13,男,小学,是,5,30.705224:104.019317
33,男,研究生,是,5,30.666549:104.053645,17,女,高中,是,4,30.660845:104.190887
24,女,本科,是,4,30.697749:104.125235,16,男,高中,否,3,30.625705:104.190500
32,女,研究生,否,3,30.660855:104.072468,14,女,小学,是,4,30.687677:104.164360
32,女,研究生,否,3,30.660855:104.072468,15,女,小学,是,5,30.698575:104.218828
22,男,大专,是,5,30.577182:104.176956,15,女,初中,是,3,30.595017:104.024866
31,女,本科,是,5,30.701922:104.099876,15,男,初中,是,4,30.645196:104.227842
26,男,大专,否,5,30.703008:104.104594,11,男,高中,否,4,30.643023:104.237236
32,女,大专,是,5,30.630968:104.064501,18,女,高中,是,5,30.712777:104.148306
24,女,大专,否,4,30.604809:104.041968,10,男,小学,是,4,30.651967:104.118582
26,女,本科,是,4,30.644426:104.230873,17,女,初中,是,5,30.663313:104.066943
27,女,大专,否,4,30.661191:104.023931,11,女,初中,否,5,30.652427:104.187586
24,女,本科,是,3,30.712365:104.133927,16,男,初中,否,5,30.588099:104.040686
23,男,研究生,否,3,30.641840:104.150530,11,男,高中,否,5,30.662906:104.074476
36,女,本科,是,5,30.642243:104.089450,12,女,小学,是,5,30.657533:104.215230
32,男,高中,是,3,30.623677:104.062358,13,女,高中,是,3,30.563994:104.044338
23,女,本科,是,4,30.585842:104.051455,17,女,小学,是,5,30.659983:104.078216
29,男,研究生,是,4,30.606631:104.038015,16,男,高中,是,3,30.583399:104.129703
40,男,本科,是,3,30.612111:104.111640,16,女,初中,否,5,30.646036:104.149609
31,男,本科,否,4,30.581824:104.135079,10,男,小学,是,4,30.689716:104.023950
31,女,本科,否,4,30.608839:104.205406,15,男,未上学,是,5,30.597168:104.021040
40,女,大专,是,4,30.663049:104.160352,11,男,初中,否,4,30.701701:104.088567
37,男,本科,否,4,30.699702:104.061898,14,女,高中,否,5,30.658331:104.146645
25,男,本科,是,3,30.631245:104.084785,18,女,初中,是,3,30.688414:104.059045
34,女,大专,是,5,30.592594:104.115487,17,男,高中,是,4,30.601014:104.096245
34,男,本科,是,4,30.669655:104.151079,17,女,高中,否,4,30.609849:104.156989
34,男,本科,是,5,30.660904:104.114033,18,女,初中,是,3,30.639517:104.133870
30,女,本科,否,4,30.565613:104.043771,16,女,初中,否,3,30.662224:104.225353
26,男,本科,是,4,30.619954:104.085903,10,女,初中,否,4,30.699269:104.049577
32,女,高中,是,3,30.570232:104.070606,11,女,小学,否,4,30.595315:104.163605
23,男,本科,否,5,30.683675:104.200729,13,男,小学,否,5,30.586122:104.128835
39,女,本科,是,4,30.687266:104.021628,13,女,初中,否,4,30.668812:104.231049
24,男,本科,是,3,30.656999:104.094345,14,女,高中,否,5,30.663809:104.028264
23,女,本科,是,3,30.708804:104.188283,11,女,小学,是,4,30.647030:104.164820
24,男,本科,是,3,30.656999:104.094345,14,女,小学,否,5,30.581061:104.235196
25,女,大专,否,4,30.644158:104.086979,14,男,高中,是,4,30.602331:104.148995
24,男,大专,否,3,30.668782:104.154736,16,男,高中,否,3,30.609244:104.133394
35,女,高中,否,3,30.611560:104.057009,16,女,高中,是,4,30.656230:104.203552
34,女,本科,是,4,30.672780:104.114728,14,男,小学,是,5,30.674222:104.019290
33,女,本科,否,3,30.712602:104.203659,12,女,未上学,否,3,30.607739:104.061892
25,男,本科,是,3,30.631245:104.084785,12,女,小学,是,5,30.558097:104.148971
27,男,本科,是,5,30.597609:104.102650,18,女,初中,是,4,30.643732:104.195072
25,女,研究生,否,4,30.664961:104.069764,11,女,高中,否,3,30.559355:104.024266
35,男,大专,否,5,30.661997:104.131436,11,男,初中,是,4,30.710589:104.232902
33,男,本科,否,5,30.708454:104.199294,11,女,初中,是,4,30.689100:104.180904
32,女,本科,是,3,30.569304:104.159512,13,女,小学,否,3,30.583547:104.234675
31,女,大专,否,3,30.646195:104.149657,11,男,初中,否,4,30.651359:104.160847
22,女,研究生,是,4,30.621078:104.107738,16,女,初中,是,4,30.566680:104.092371
40,男,本科,否,5,30.569104:104.146093,16,男,初中,否,3,30.619787:104.164729
32,女,本科,是,3,30.569304:104.159512,17,女,高中,是,5,30.669060:104.148478
36,女,大专,否,3,30.613110:104.097273,15,女,小学,否,5,30.697865:104.133536
34,男,本科,是,3,30.710018:104.215360,14,女,高中,是,4,30.698385:104.077452
34,女,大专,否,3,30.610203:104.149806,12,男,高中,是,5,30.660984:104.125009
26,男,研究生,是,4,30.639207:104.145010,10,女,未上学,是,5,30.635714:104.119528
28,男,大专,否,3,30.594837:104.039815,10,女,小学,是,3,30.606118:104.073728
23,男,研究生,否,4,30.580785:104.073751,17,女,初中,是,3,30.700677:104.116700
36,女,研究生,是,4,30.658261:104.168764,16,女,小学,是,5,30.682237:104.026043
33,男,本科,是,5,30.636362:104.127294,12,男,未上学,否,3,30.601992:104.113137
29,女,研究生,否,3,30.640505:104.220925,12,男,高中,否,4,30.579165:104.089867
39,男,本科,否,4,30.568515:104.233720,11,男,小学,是,4,30.663845:104.204640
36,女,高中,是,5,30.682796:104.217993,12,女,小学,是,5,30.707906:104.170763
25,女,本科,是,3,30.658303:104.113933,13,女,未上学,否,3,30.705363:104.036737
39,女,大专,否,4,30.569424:104.155391,11,女,初中,否,5,30.596548:104.170050
33,女,研究生,是,4,30.585407:104.112466,12,女,高中,是,3,30.675682:104.076093
27,女,大专,否,4,30.661191:104.023931,18,女,小学,是,3,30.570225:104.232034
39,女,高中,否,3,30.659265:104.215223,11,女,小学,否,3,30.669099:104.178420
23,女,本科,是,4,30.585842:104.051455,14,女,高中,是,4,30.659846:104.050562
29,男,大专,否,4,30.602172:104.057572,14,男,高中,是,3,30.627376:104.166477
33,男,大专,否,3,30.710990:104.020582,12,女,初中,是,3,30.604178:104.210693
39,女,研究生,是,4,30.622649:104.128973,11,男,初中,是,4,30.671092:104.095128
31,女,本科,是,3,30.604207:104.064103,15,女,小学,是,4,30.619374:104.114240
23,男,研究生,否,3,30.641840:104.150530,12,女,初中,否,5,30.684714:104.067463
28,女,本科,否,3,30.705126:104.224814,10,男,初中,是,5,30.566451:104.037809
24,女,研究生,是,5,30.554963:104.100736,13,女,小学,是,4,30.591361:104.203354
40,女,研究生,否,3,30.637931:104.237180,17,女,小学,是,4,30.633433:104.041182
25,女,大专,否,4,30.644158:104.086979,13,男,高中,否,3,30.689507:104.103551
26,女,本科,否,4,30.636514:104.215443,18,男,高中,是,3,30.609249:104.136981
30,男,大专,否,5,30.679343:104.165754,12,女,初中,否,5,30.594713:104.231540
33,男,本科,是,3,30.621449:104.028232,12,男,高中,是,3,30.630966:104.123686
32,男,大专,否,3,30.629339:104.136438,11,女,高中,是,5,30.570577:104.181373
36,男,大专,是,4,30.596895:104.191117,10,男,高中,否,4,30.557029:104.237035
37,女,大专,是,3,30.651494:104.196314,10,女,高中,是,5,30.684824:104.153860
22,女,本科,是,3,30.665625:104.216918,16,女,高中,否,3,30.695682:104.135532
23,女,本科,否,3,30.585985:104.141703,18,男,小学,否,3,30.597154:104.080568
25,男,大专,否,5,30.561459:104.114660,13,女,高中,否,3,30.559602:104.088512
35,男,大专,是,5,30.655866:104.023796,17,女,初中,是,4,30.601649:104.233601
28,男,大专,是,4,30.562695:104.063971,13,男,初中,否,5,30.642070:104.165796
40,男,本科,否,5,30.562938:104.153171,10,男,小学,否,5,30.593382:104.230291
26,男,大专,否,3,30.572637:104.059543,17,女,高中,否,4,30.701497:104.230468
26,男,大专,否,3,30.561650:104.174995,15,男,高中,是,5,30.667897:104.231675
34,男,研究生,否,5,30.699328:104.140182,10,男,高中,是,5,30.652374:104.023803
26,男,大专,否,3,30.572637:104.059543,13,女,初中,否,4,30.599495:104.111237
