1 1:0.0555555555556 2:1 3:0.666666666667 4:0 5:0.5 6:0.0 7:0 8:1 9:0.0 10:0.350777343973
1 1:0.5 2:0 3:0.666666666667 4:1 5:0.5 6:0.125 7:0 8:0 9:1.0 10:0.182523181039
0 1:0.833333333333 2:1 3:0.333333333333 4:0 5:0.0 6:0.75 7:1 8:1 9:0.0 10:0.102411506825
0 1:0.166666666667 2:1 3:0.666666666667 4:0 5:0.0 6:0.375 7:1 8:1 9:0.5 10:0.594405362191
0 1:0.5 2:1 3:0.666666666667 4:0 5:0.0 6:0.75 7:1 8:0 9:0.5 10:0.581837525401
0 1:0.0 2:0 3:0.666666666667 4:1 5:0.0 6:0.0 7:0 8:0 9:0.5 10:0.628493309527
0 1:0.333333333333 2:0 3:1.0 4:1 5:0.0 6:0.375 7:1 8:0 9:0.5 10:0.504866393084
0 1:0.777777777778 2:1 3:0.333333333333 4:1 5:0.5 6:0.75 7:0 8:1 9:0.0 10:0.704313407521
1 1:0.888888888889 2:0 3:0.333333333333 4:0 5:1.0 6:0.875 7:0 8:0 9:0.5 10:0.0223565804599
0 1:0.166666666667 2:1 3:0.666666666667 4:1 5:0.0 6:1.0 7:0 8:1 9:0.5 10:0.324139267053
0 1:0.611111111111 2:0 3:0.0 4:0 5:0.0 6:0.25 7:0 8:1 9:0.0 10:0.327016059423
0 1:0.555555555556 2:0 3:0.333333333333 4:1 5:0.0 6:0.5 7:0 8:0 9:1.0 10:0.864099655156
0 1:0.222222222222 2:0 3:0.333333333333 4:0 5:0.0 6:0.625 7:0 8:0 9:0.0 10:0.114054147737
0 1:0.722222222222 2:1 3:0.333333333333 4:1 5:0.0 6:0.75 7:0 8:0 9:1.0 10:0.0633633591609
0 1:0.888888888889 2:0 3:1.0 4:1 5:1.0 6:0.125 7:0 8:1 9:0.0 10:0.540325809408
0 1:0.555555555556 2:0 3:0.333333333333 4:0 5:0.0 6:0.125 7:1 8:1 9:0.5 10:0.603019441358
0 1:0.111111111111 2:0 3:0.0 4:1 5:0.0 6:0.375 7:0 8:0 9:0.0 10:0.514616581749
1 1:0.277777777778 2:1 3:0.666666666667 4:1 5:1.0 6:0.375 7:1 8:1 9:0.0 10:0.389365082119
1 1:0.555555555556 2:1 3:0.666666666667 4:0 5:0.5 6:0.0 7:1 8:1 9:0.5 10:0.421812270763
0 1:0.777777777778 2:0 3:0.666666666667 4:1 5:1.0 6:0.875 7:1 8:1 9:0.0 10:0.633914761056
1 1:0.833333333333 2:1 3:0.666666666667 4:0 5:0.5 6:0.375 7:1 8:1 9:0.5 10:0.265293106215
0 1:0.888888888889 2:0 3:0.333333333333 4:0 5:1.0 6:0.375 7:0 8:0 9:0.5 10:0.734989908233
0 1:0.111111111111 2:0 3:0.0 4:1 5:0.0 6:0.5 7:0 8:0 9:1.0 10:0.559268565625
0 1:0.111111111111 2:0 3:1.0 4:0 5:0.0 6:0.75 7:1 8:0 9:0.5 10:0.37262103905
1 1:0.166666666667 2:1 3:0.666666666667 4:1 5:0.0 6:0.5 7:1 8:0 9:0.5 10:0.320593760525
0 1:0.444444444444 2:0 3:0.0 4:0 5:0.5 6:0.5 7:0 8:1 9:0.0 10:0.281148582423
1 1:0.222222222222 2:0 3:0.666666666667 4:0 5:1.0 6:0.625 7:1 8:1 9:1.0 10:0.469013460791
0 1:0.555555555556 2:0 3:0.333333333333 4:0 5:0.0 6:0.625 7:1 8:1 9:0.0 10:0.372403594699
1 1:0.888888888889 2:1 3:0.666666666667 4:1 5:1.0 6:0.5 7:1 8:1 9:0.5 10:0.0624023434571
0 1:0.166666666667 2:1 3:0.666666666667 4:1 5:0.0 6:0.875 7:0 8:1 9:0.0 10:0.20178966998
0 1:0.555555555556 2:1 3:0.333333333333 4:1 5:0.0 6:1.0 7:1 8:0 9:1.0 10:0.268107371358
1 1:0.0 2:1 3:1.0 4:0 5:1.0 6:0.625 7:0 8:1 9:0.0 10:0.115025740608
0 1:0.611111111111 2:1 3:0.333333333333 4:0 5:0.0 6:0.125 7:0 8:1 9:0.5 10:0.953895331408
0 1:0.777777777778 2:1 3:0.666666666667 4:0 5:0.0 6:0.75 7:0 8:1 9:0.0 10:0.481397696584
0 1:0.0555555555556 2:1 3:0.333333333333 4:0 5:0.0 6:0.375 7:0 8:1 9:0.0 10:0.776651900909
1 1:0.388888888889 2:0 3:1.0 4:0 5:0.5 6:0.875 7:0 8:1 9:0.0 10:0.0231738168657
0 1:0.388888888889 2:0 3:1.0 4:0 5:0.0 6:0.5 7:1 8:0 9:0.0 10:0.652531995752
1 1:0.5 2:0 3:0.666666666667 4:1 5:1.0 6:0.5 7:0 8:0 9:1.0 10:0.306569238505
1 1:0.944444444444 2:1 3:0.666666666667 4:1 5:1.0 6:0.0 7:0 8:0 9:0.5 10:0.352988016652
1 1:0.777777777778 2:0 3:1.0 4:0 5:0.5 6:0.125 7:1 8:1 9:0.5 10:0.105891912697
1 1:0.611111111111 2:0 3:1.0 4:1 5:0.5 6:0.5 7:1 8:1 9:0.5 10:0.442722917559
1 1:1.0 2:0 3:0.666666666667 4:1 5:1.0 6:0.875 7:1 8:1 9:1.0 10:0.459484603514
0 1:0.166666666667 2:1 3:0.666666666667 4:1 5:0.0 6:0.0 7:0 8:1 9:0.0 10:0.304184667245
0 1:0.555555555556 2:0 3:0.666666666667 4:1 5:0.0 6:0.5 7:1 8:0 9:1.0 10:0.0
1 1:0.111111111111 2:0 3:0.333333333333 4:1 5:1.0 6:0.125 7:1 8:0 9:1.0 10:0.111181454476
0 1:0.111111111111 2:1 3:0.666666666667 4:1 5:0.0 6:1.0 7:0 8:0 9:1.0 10:0.229596863699
0 1:0.722222222222 2:1 3:0.666666666667 4:0 5:0.5 6:1.0 7:1 8:0 9:0.5 10:0.233605632037
1 1:1.0 2:1 3:0.666666666667 4:1 5:0.5 6:0.75 7:0 8:0 9:0.5 10:0.362458755131
0 1:0.611111111111 2:1 3:0.333333333333 4:0 5:1.0 6:0.5 7:0 8:1 9:0.5 10:0.584333730413
1 1:0.666666666667 2:1 3:1.0 4:1 5:1.0 6:1.0 7:1 8:1 9:1.0 10:0.157632121211
0 1:1.0 2:0 3:1.0 4:0 5:0.5 6:0.625 7:0 8:0 9:0.0 10:0.225057757754
0 1:0.0 2:0 3:0.666666666667 4:1 5:0.0 6:0.875 7:0 8:0 9:0.5 10:0.500405429787
0 1:0.333333333333 2:0 3:0.666666666667 4:1 5:1.0 6:1.0 7:1 8:1 9:0.5 10:0.904935256641
0 1:0.888888888889 2:0 3:0.666666666667 4:0 5:0.5 6:0.125 7:0 8:0 9:0.5 10:0.437426955868
0 1:0.333333333333 2:0 3:0.333333333333 4:0 5:0.0 6:1.0 7:0 8:1 9:0.5 10:0.497071893203
0 1:0.111111111111 2:1 3:0.666666666667 4:1 5:0.0 6:0.75 7:0 8:0 9:1.0 10:0.223070610455
1 1:0.388888888889 2:1 3:1.0 4:1 5:0.5 6:0.75 7:0 8:0 9:0.5 10:0.229034852192
0 1:0.333333333333 2:1 3:0.333333333333 4:1 5:1.0 6:0.375 7:1 8:0 9:0.0 10:0.516386051809
0 1:0.611111111111 2:0 3:0.333333333333 4:0 5:0.0 6:0.375 7:1 8:1 9:0.0 10:0.0521058224056
1 1:0.0555555555556 2:1 3:0.666666666667 4:1 5:1.0 6:0.125 7:1 8:1 9:0.0 10:0.287132239051
0 1:1.0 2:1 3:0.666666666667 4:1 5:0.0 6:1.0 7:1 8:1 9:0.5 10:0.35923823622
1 1:1.0 2:1 3:0.333333333333 4:1 5:0.5 6:0.0 7:0 8:0 9:0.0 10:0.144542108431
0 1:1.0 2:1 3:0.666666666667 4:1 5:0.5 6:0.875 7:1 8:1 9:0.5 10:0.510602624905
0 1:0.611111111111 2:1 3:0.666666666667 4:0 5:1.0 6:0.25 7:0 8:0 9:1.0 10:0.622107575979
0 1:0.111111111111 2:1 3:0.333333333333 4:0 5:0.0 6:1.0 7:1 8:1 9:0.0 10:0.472132697952
1 1:0.611111111111 2:0 3:0.333333333333 4:0 5:0.5 6:0.0 7:0 8:0 9:0.5 10:0.153171782111
0 1:0.222222222222 2:0 3:1.0 4:1 5:0.0 6:0.75 7:1 8:1 9:0.5 10:0.383235951055
0 1:1.0 2:1 3:0.666666666667 4:1 5:0.5 6:1.0 7:0 8:1 9:1.0 10:0.487520986836
0 1:0.944444444444 2:0 3:0.666666666667 4:1 5:0.5 6:0.0 7:1 8:0 9:1.0 10:0.645294870222
0 1:0.111111111111 2:1 3:0.666666666667 4:1 5:1.0 6:1.0 7:0 8:0 9:0.0 10:0.394547472452
0 1:0.111111111111 2:0 3:0.333333333333 4:0 5:0.5 6:1.0 7:0 8:0 9:0.5 10:0.126208418684
0 1:0.555555555556 2:0 3:0.666666666667 4:1 5:0.0 6:0.875 7:0 8:0 9:1.0 10:0.125187132563
1 1:1.0 2:0 3:1.0 4:1 5:1.0 6:0.875 7:1 8:1 9:1.0 10:0.298659250882
0 1:0.611111111111 2:1 3:0.333333333333 4:0 5:1.0 6:0.0 7:0 8:0 9:0.5 10:0.371421012796
0 1:0.555555555556 2:0 3:0.333333333333 4:1 5:1.0 6:0.875 7:1 8:0 9:0.5 10:0.37740164981
0 1:0.611111111111 2:0 3:0.666666666667 4:0 5:0.0 6:0.25 7:0 8:1 9:0.0 10:0.635076787102
1 1:0.888888888889 2:0 3:1.0 4:0 5:1.0 6:0.625 7:1 8:1 9:1.0 10:0.403359012293
0 1:0.777777777778 2:1 3:0.333333333333 4:0 5:0.5 6:0.625 7:1 8:0 9:0.5 10:0.43895424749
0 1:0.111111111111 2:1 3:0.666666666667 4:1 5:0.5 6:0.375 7:1 8:1 9:0.0 10:0.78074990973
0 1:0.166666666667 2:0 3:1.0 4:0 5:0.5 6:0.75 7:0 8:1 9:0.5 10:0.502902877533
1 1:0.777777777778 2:0 3:0.666666666667 4:1 5:1.0 6:0.5 7:1 8:1 9:0.5 10:0.238611013028
0 1:0.722222222222 2:1 3:0.666666666667 4:1 5:1.0 6:0.375 7:0 8:1 9:0.0 10:0.444795107331
0 1:0.444444444444 2:1 3:0.666666666667 4:1 5:0.0 6:0.5 7:0 8:0 9:0.5 10:0.697025813681
1 1:0.277777777778 2:1 3:0.666666666667 4:1 5:1.0 6:0.25 7:1 8:0 9:0.0 10:0.451005158626
0 1:0.111111111111 2:0 3:1.0 4:1 5:1.0 6:0.25 7:0 8:0 9:1.0 10:0.738160193362
1 1:0.722222222222 2:0 3:0.666666666667 4:0 5:0.5 6:0.375 7:1 8:1 9:0.0 10:0.385148824646
0 1:0.333333333333 2:1 3:1.0 4:0 5:0.5 6:0.25 7:0 8:0 9:0.0 10:0.556836501056
0 1:0.388888888889 2:1 3:0.666666666667 4:0 5:0.5 6:0.625 7:1 8:1 9:0.5 10:0.641070676808
0 1:0.0 2:1 3:0.333333333333 4:0 5:0.5 6:0.0 7:0 8:0 9:0.0 10:0.884561797224
1 1:0.0 2:1 3:0.666666666667 4:1 5:0.5 6:0.0 7:0 8:1 9:0.5 10:0.260929243624
1 1:0.555555555556 2:1 3:0.333333333333 4:1 5:1.0 6:0.125 7:1 8:0 9:0.5 10:0.392881892275
0 1:0.555555555556 2:1 3:1.0 4:0 5:0.0 6:1.0 7:0 8:1 9:0.0 10:0.503894536793
1 1:0.944444444444 2:0 3:0.333333333333 4:1 5:1.0 6:0.875 7:0 8:0 9:0.5 10:0.393386912172
1 1:0.277777777778 2:1 3:0.666666666667 4:1 5:1.0 6:0.0 7:0 8:1 9:0.0 10:0.155242712725
1 1:0.0 2:0 3:0.666666666667 4:0 5:0.5 6:0.0 7:1 8:1 9:0.5 10:0.0474767306668
0 1:0.111111111111 2:0 3:0.666666666667 4:1 5:1.0 6:0.0 7:0 8:1 9:0.5 10:0.475551005881
0 1:0.222222222222 2:1 3:0.333333333333 4:0 5:0.0 6:0.875 7:0 8:0 9:0.5 10:0.613864709601
0 1:0.0 2:0 3:0.333333333333 4:0 5:1.0 6:0.625 7:1 8:0 9:0.5 10:0.264692181132
0 1:0.888888888889 2:1 3:0.0 4:1 5:0.0 6:0.75 7:0 8:1 9:0.5 10:0.348411147884
1 1:0.833333333333 2:0 3:0.0 4:1 5:0.5 6:1.0 7:1 8:1 9:1.0 10:0.286712450998
1 1:0.444444444444 2:0 3:0.333333333333 4:1 5:1.0 6:0.25 7:0 8:0 9:0.5 10:0.0322354256771
0 1:0.0 2:0 3:0.333333333333 4:1 5:1.0 6:0.25 7:0 8:1 9:1.0 10:0.684526313478
1 1:0.5 2:0 3:0.333333333333 4:0 5:1.0 6:0.875 7:0 8:1 9:1.0 10:0.246353316176
1 1:0.666666666667 2:0 3:0.333333333333 4:1 5:0.5 6:0.625 7:1 8:1 9:0.5 10:0.269341788257
0 1:0.722222222222 2:0 3:0.0 4:1 5:0.0 6:0.25 7:0 8:1 9:0.0 10:0.237664906633
1 1:0.666666666667 2:1 3:0.666666666667 4:1 5:1.0 6:0.625 7:1 8:1 9:0.0 10:0.031512825476
0 1:0.777777777778 2:1 3:0.333333333333 4:1 5:0.0 6:0.0 7:1 8:1 9:0.0 10:0.10809342764
1 1:0.0555555555556 2:0 3:1.0 4:0 5:0.5 6:0.0 7:0 8:1 9:0.0 10:0.301523421425
0 1:0.222222222222 2:1 3:1.0 4:1 5:0.5 6:0.625 7:1 8:1 9:0.0 10:0.509745594828
0 1:0.0 2:1 3:0.0 4:0 5:1.0 6:0.75 7:1 8:0 9:1.0 10:0.612442836969
1 1:0.777777777778 2:0 3:0.666666666667 4:1 5:1.0 6:0.75 7:1 8:0 9:0.5 10:0.288471270062
0 1:0.5 2:0 3:0.666666666667 4:1 5:1.0 6:0.125 7:0 8:0 9:0.0 10:0.534351092105
0 1:0.444444444444 2:0 3:0.333333333333 4:1 5:0.0 6:0.875 7:0 8:0 9:1.0 10:0.248317053547
0 1:0.611111111111 2:0 3:0.333333333333 4:0 5:0.5 6:0.5 7:0 8:1 9:1.0 10:0.557505893797
1 1:0.222222222222 2:0 3:0.666666666667 4:1 5:0.5 6:0.25 7:0 8:0 9:1.0 10:0.317707412751
0 1:0.944444444444 2:1 3:0.333333333333 4:0 5:1.0 6:0.0 7:0 8:0 9:1.0 10:0.537303269734
0 1:0.611111111111 2:0 3:0.666666666667 4:1 5:1.0 6:0.5 7:1 8:0 9:0.5 10:0.604938806938
0 1:0.611111111111 2:1 3:0.666666666667 4:0 5:0.0 6:0.25 7:1 8:1 9:0.0 10:0.04734255378
0 1:0.166666666667 2:0 3:0.666666666667 4:1 5:0.0 6:1.0 7:0 8:1 9:0.5 10:0.214625979125
1 1:0.777777777778 2:1 3:0.333333333333 4:1 5:0.5 6:0.25 7:1 8:1 9:1.0 10:0.30260759144
0 1:0.333333333333 2:1 3:0.666666666667 4:1 5:0.0 6:0.25 7:1 8:0 9:1.0 10:0.46761845315
0 1:0.111111111111 2:1 3:0.333333333333 4:0 5:0.0 6:0.625 7:0 8:0 9:1.0 10:0.628048481209
0 1:0.444444444444 2:0 3:0.666666666667 4:0 5:0.5 6:0.125 7:1 8:1 9:1.0 10:0.593673908758
0 1:0.666666666667 2:0 3:0.666666666667 4:0 5:0.0 6:0.375 7:1 8:1 9:0.5 10:0.512720210426
0 1:0.666666666667 2:0 3:1.0 4:1 5:0.5 6:0.875 7:0 8:1 9:0.5 10:0.549150029609
1 1:0.611111111111 2:0 3:0.666666666667 4:1 5:1.0 6:0.875 7:1 8:1 9:1.0 10:0.339341385284
1 1:0.833333333333 2:1 3:0.666666666667 4:0 5:0.5 6:0.375 7:0 8:0 9:0.5 10:0.184492198987
1 1:0.444444444444 2:0 3:0.666666666667 4:1 5:0.5 6:0.0 7:1 8:1 9:0.5 10:0.47069980398
1 1:0.666666666667 2:0 3:0.333333333333 4:1 5:0.5 6:0.125 7:0 8:1 9:0.0 10:0.0566898404613
0 1:0.0555555555556 2:0 3:1.0 4:0 5:0.0 6:0.75 7:1 8:0 9:0.5 10:0.734469307991
0 1:0.166666666667 2:0 3:0.666666666667 4:1 5:0.0 6:0.375 7:0 8:0 9:0.5 10:0.278173926538
1 1:0.555555555556 2:0 3:0.666666666667 4:1 5:0.5 6:0.125 7:0 8:1 9:0.0 10:0.350843730667
1 1:1.0 2:0 3:0.666666666667 4:0 5:1.0 6:0.875 7:1 8:0 9:0.5 10:0.0551481042194
0 1:0.555555555556 2:0 3:1.0 4:0 5:0.0 6:0.25 7:0 8:1 9:0.0 10:0.762995807377
1 1:0.166666666667 2:0 3:1.0 4:1 5:0.5 6:0.125 7:0 8:1 9:0.5 10:0.207323317976
0 1:0.722222222222 2:0 3:0.0 4:1 5:0.0 6:0.0 7:1 8:1 9:1.0 10:0.481719686268
0 1:0.944444444444 2:0 3:0.666666666667 4:0 5:0.0 6:0.5 7:0 8:0 9:0.5 10:0.657748272354
0 1:0.555555555556 2:0 3:0.333333333333 4:0 5:1.0 6:0.375 7:0 8:0 9:1.0 10:0.30698117013
0 1:0.111111111111 2:0 3:0.666666666667 4:1 5:0.0 6:0.125 7:0 8:1 9:1.0 10:0.397190033917
0 1:0.666666666667 2:1 3:0.666666666667 4:1 5:1.0 6:0.25 7:1 8:1 9:0.0 10:0.733528241486
0 1:0.611111111111 2:0 3:0.333333333333 4:0 5:0.0 6:0.625 7:1 8:1 9:1.0 10:0.633136281781
0 1:0.444444444444 2:0 3:0.666666666667 4:0 5:0.5 6:0.75 7:0 8:0 9:1.0 10:0.340807020099
0 1:0.555555555556 2:1 3:0.333333333333 4:0 5:0.0 6:0.75 7:0 8:1 9:0.5 10:0.118073508912
0 1:0.5 2:0 3:0.666666666667 4:0 5:0.5 6:0.5 7:1 8:0 9:0.0 10:0.619257419236
0 1:0.222222222222 2:1 3:1.0 4:1 5:0.5 6:1.0 7:1 8:1 9:0.0 10:0.29465289214
0 1:0.0555555555556 2:1 3:0.0 4:0 5:1.0 6:0.375 7:0 8:1 9:0.5 10:0.293426895614
0 1:0.5 2:0 3:0.666666666667 4:0 5:0.5 6:0.25 7:0 8:0 9:1.0 10:0.25318385099
0 1:0.111111111111 2:1 3:0.666666666667 4:1 5:0.5 6:0.375 7:1 8:1 9:0.5 10:0.55216522392
0 1:0.666666666667 2:1 3:0.666666666667 4:1 5:0.0 6:0.875 7:1 8:1 9:1.0 10:0.360047447544
0 1:0.444444444444 2:0 3:0.666666666667 4:0 5:1.0 6:0.0 7:1 8:1 9:1.0 10:0.566035190711
0 1:0.333333333333 2:1 3:0.666666666667 4:0 5:0.0 6:0.75 7:1 8:0 9:1.0 10:0.428698444493
0 1:0.944444444444 2:0 3:1.0 4:1 5:1.0 6:0.125 7:1 8:0 9:0.5 10:0.539437550098
0 1:0.5 2:1 3:0.333333333333 4:1 5:0.5 6:0.75 7:1 8:1 9:0.5 10:0.480727104612
1 1:0.388888888889 2:0 3:1.0 4:0 5:0.5 6:1.0 7:0 8:1 9:0.0 10:0.219841850587
0 1:0.722222222222 2:1 3:0.333333333333 4:1 5:0.0 6:0.5 7:1 8:1 9:1.0 10:0.117441136111
0 1:0.5 2:1 3:0.666666666667 4:0 5:0.0 6:0.0 7:0 8:1 9:1.0 10:0.380731528846
0 1:1.0 2:1 3:0.666666666667 4:0 5:1.0 6:0.125 7:1 8:0 9:1.0 10:0.306699323716
0 1:0.944444444444 2:0 3:0.333333333333 4:0 5:0.5 6:0.25 7:0 8:1 9:1.0 10:0.619055816068
0 1:0.888888888889 2:0 3:0.333333333333 4:0 5:0.0 6:0.125 7:1 8:0 9:0.5 10:0.481125597537
0 1:0.111111111111 2:0 3:0.333333333333 4:0 5:0.5 6:0.625 7:0 8:0 9:1.0 10:0.510222810929
1 1:0.722222222222 2:1 3:0.666666666667 4:0 5:0.5 6:1.0 7:1 8:1 9:0.0 10:0.179646389513
0 1:0.833333333333 2:1 3:0.666666666667 4:1 5:0.0 6:0.75 7:1 8:0 9:0.0 10:0.588305354075
1 1:1.0 2:1 3:0.666666666667 4:1 5:1.0 6:0.5 7:1 8:0 9:1.0 10:0.325589424427
0 1:1.0 2:0 3:0.0 4:0 5:0.0 6:0.625 7:1 8:1 9:1.0 10:0.384889643181
1 1:0.666666666667 2:1 3:1.0 4:0 5:1.0 6:0.25 7:0 8:1 9:0.0 10:0.380577717053
1 1:0.666666666667 2:1 3:0.666666666667 4:1 5:1.0 6:0.75 7:0 8:0 9:1.0 10:0.426949254354
1 1:0.444444444444 2:0 3:0.333333333333 4:1 5:0.5 6:0.375 7:1 8:0 9:0.5 10:0.25083396419
0 1:0.944444444444 2:1 3:0.666666666667 4:1 5:0.0 6:0.125 7:1 8:1 9:0.0 10:0.199667614243
0 1:0.888888888889 2:0 3:0.666666666667 4:1 5:0.5 6:0.125 7:0 8:1 9:1.0 10:0.52418716435
0 1:0.666666666667 2:1 3:0.666666666667 4:0 5:0.0 6:0.5 7:1 8:0 9:0.0 10:0.690584543072
1 1:0.722222222222 2:1 3:0.666666666667 4:1 5:1.0 6:0.375 7:0 8:0 9:0.0 10:0.386233513384
0 1:0.888888888889 2:1 3:0.0 4:1 5:0.0 6:0.75 7:0 8:0 9:0.0 10:0.587887552184
0 1:0.222222222222 2:0 3:0.0 4:1 5:0.0 6:0.875 7:1 8:1 9:0.0 10:0.665306928691
0 1:0.833333333333 2:1 3:0.333333333333 4:0 5:0.5 6:0.75 7:1 8:0 9:1.0 10:0.66819028817
1 1:0.0555555555556 2:0 3:1.0 4:1 5:1.0 6:0.25 7:0 8:1 9:0.0 10:0.419951412255
0 1:0.611111111111 2:1 3:0.333333333333 4:0 5:1.0 6:1.0 7:0 8:1 9:1.0 10:0.41762818608
0 1:0.0 2:1 3:1.0 4:1 5:0.0 6:1.0 7:0 8:1 9:0.5 10:0.394544896315
0 1:0.611111111111 2:0 3:1.0 4:1 5:0.5 6:1.0 7:0 8:0 9:0.5 10:0.624281371598
0 1:1.0 2:0 3:0.333333333333 4:1 5:0.0 6:1.0 7:0 8:0 9:0.5 10:0.282337105488
1 1:0.166666666667 2:0 3:0.333333333333 4:0 5:0.5 6:0.0 7:1 8:0 9:0.5 10:0.198884597706
0 1:0.0 2:0 3:0.333333333333 4:1 5:1.0 6:1.0 7:0 8:1 9:1.0 10:0.338820163477
1 1:0.777777777778 2:1 3:0.333333333333 4:1 5:0.5 6:0.5 7:1 8:0 9:0.0 10:0.415174660766
0 1:0.666666666667 2:1 3:0.666666666667 4:1 5:0.0 6:0.5 7:0 8:0 9:0.0 10:0.736622953156
0 1:0.555555555556 2:0 3:0.333333333333 4:1 5:1.0 6:0.375 7:1 8:1 9:1.0 10:0.629672137081
0 1:0.666666666667 2:0 3:1.0 4:1 5:0.5 6:0.375 7:0 8:0 9:0.5 10:0.527848206857
1 1:0.888888888889 2:1 3:0.333333333333 4:1 5:0.5 6:0.25 7:1 8:0 9:0.5 10:0.389606240079
1 1:0.666666666667 2:0 3:0.666666666667 4:1 5:1.0 6:1.0 7:1 8:0 9:0.0 10:0.378063906562
0 1:0.333333333333 2:1 3:0.666666666667 4:1 5:0.0 6:0.875 7:1 8:0 9:0.5 10:0.290645770787
0 1:0.0555555555556 2:1 3:0.666666666667 4:0 5:0.5 6:1.0 7:0 8:0 9:1.0 10:0.683704613345
1 1:0.666666666667 2:1 3:0.0 4:1 5:1.0 6:0.125 7:0 8:0 9:0.5 10:0.181114549526
0 1:0.666666666667 2:1 3:0.0 4:1 5:1.0 6:0.0 7:1 8:0 9:1.0 10:0.445202237463
1 1:0.722222222222 2:1 3:0.666666666667 4:1 5:1.0 6:0.375 7:0 8:0 9:0.5 10:0.392161890183
1 1:0.555555555556 2:0 3:0.333333333333 4:1 5:1.0 6:0.75 7:0 8:1 9:0.5 10:0.388531469596
1 1:0.777777777778 2:0 3:0.666666666667 4:1 5:1.0 6:0.625 7:0 8:0 9:0.5 10:0.21011190867
1 1:0.722222222222 2:1 3:0.333333333333 4:0 5:1.0 6:0.125 7:0 8:0 9:0.0 10:0.447471885223
0 1:0.333333333333 2:0 3:0.333333333333 4:1 5:0.5 6:0.75 7:0 8:1 9:1.0 10:0.689380182103
1 1:0.222222222222 2:0 3:0.666666666667 4:0 5:0.5 6:0.5 7:0 8:0 9:1.0 10:0.199337009737
1 1:0.111111111111 2:1 3:1.0 4:0 5:0.5 6:0.75 7:0 8:1 9:0.5 10:0.202784256532
0 1:0.611111111111 2:1 3:0.666666666667 4:0 5:1.0 6:0.625 7:1 8:0 9:0.5 10:0.22302928204
0 1:0.777777777778 2:1 3:0.666666666667 4:1 5:1.0 6:0.5 7:1 8:0 9:0.5 10:0.737353369328
1 1:0.0 2:1 3:0.666666666667 4:1 5:1.0 6:0.25 7:1 8:1 9:0.0 10:0.422422156566
0 1:0.944444444444 2:0 3:0.333333333333 4:0 5:1.0 6:1.0 7:0 8:1 9:0.5 10:0.070034921015
0 1:0.277777777778 2:0 3:0.666666666667 4:1 5:0.0 6:0.875 7:0 8:0 9:0.5 10:0.327015638257
0 1:0.666666666667 2:1 3:0.0 4:1 5:1.0 6:0.0 7:0 8:1 9:0.0 10:0.440784978092
0 1:0.777777777778 2:0 3:0.333333333333 4:0 5:0.0 6:0.125 7:1 8:0 9:1.0 10:0.418439251011
1 1:0.0 2:0 3:0.333333333333 4:0 5:1.0 6:0.0 7:0 8:0 9:0.5 10:0.125181157516
0 1:0.277777777778 2:1 3:0.666666666667 4:0 5:0.5 6:0.5 7:0 8:0 9:0.0 10:0.75764350176
0 1:0.833333333333 2:0 3:0.666666666667 4:1 5:1.0 6:1.0 7:0 8:0 9:0.0 10:0.791338605865
0 1:0.722222222222 2:0 3:0.666666666667 4:1 5:1.0 6:0.875 7:0 8:0 9:1.0 10:0.610288630245
0 1:0.555555555556 2:1 3:0.333333333333 4:1 5:0.0 6:0.25 7:1 8:0 9:0.0 10:0.571737602433
0 1:0.833333333333 2:0 3:0.333333333333 4:0 5:0.0 6:0.25 7:1 8:1 9:0.5 10:0.262593428785
0 1:1.0 2:0 3:1.0 4:0 5:0.0 6:0.25 7:0 8:1 9:0.5 10:0.370799283482
1 1:0.388888888889 2:0 3:1.0 4:0 5:0.5 6:0.75 7:1 8:1 9:1.0 10:0.425213157038
0 1:0.333333333333 2:1 3:0.0 4:0 5:0.0 6:0.625 7:0 8:1 9:1.0 10:0.492587115664
0 1:0.833333333333 2:0 3:0.666666666667 4:0 5:0.5 6:0.5 7:0 8:1 9:1.0 10:0.510374459902
1 1:0.5 2:0 3:0.666666666667 4:0 5:0.5 6:0.0 7:0 8:1 9:1.0 10:0.383668337262
1 1:0.0555555555556 2:0 3:0.666666666667 4:1 5:0.5 6:0.0 7:1 8:1 9:1.0 10:0.0999377324991
0 1:0.0555555555556 2:0 3:1.0 4:0 5:0.0 6:0.625 7:1 8:0 9:0.5 10:0.255079344509
1 1:0.0 2:1 3:0.666666666667 4:1 5:1.0 6:0.5 7:1 8:1 9:0.5 10:0.278574572383
0 1:0.888888888889 2:0 3:0.666666666667 4:0 5:0.5 6:0.375 7:1 8:0 9:1.0 10:0.423780668925
1 1:0.333333333333 2:1 3:0.333333333333 4:0 5:0.5 6:0.375 7:0 8:1 9:0.5 10:0.256955266485
0 1:0.166666666667 2:1 3:0.666666666667 4:0 5:0.0 6:0.0 7:1 8:0 9:0.5 10:0.367341208261
1 1:0.666666666667 2:0 3:0.666666666667 4:1 5:1.0 6:0.625 7:1 8:1 9:0.5 10:0.247445628802
1 1:0.666666666667 2:1 3:0.333333333333 4:1 5:0.5 6:1.0 7:0 8:1 9:1.0 10:0.323878331312
0 1:0.944444444444 2:1 3:0.666666666667 4:1 5:0.0 6:0.625 7:0 8:0 9:0.5 10:0.27267336544
0 1:0.444444444444 2:0 3:0.666666666667 4:1 5:0.0 6:0.0 7:0 8:1 9:0.5 10:0.367002558917
